timestamp,station_id,location,charger_type,sessions,energy_kwh,price_per_kwh,revenue,utilization_pct
2025-02-26 12:00:00,EV007,Highway Exit,Fast,13,410.04,13.15,5391.95,28.89
2025-02-26 13:00:00,EV007,Highway Exit,Fast,19,402.82,14.62,5888.97,42.22
2025-02-26 14:00:00,EV007,Highway Exit,Fast,22,734.53,13.63,10014.61,48.89
2025-02-26 15:00:00,EV007,Highway Exit,Fast,18,476.84,17.84,8507.91,40.0
2025-02-26 16:00:00,EV007,Highway Exit,Fast,21,409.9,13.09,5367.36,46.67
2025-02-26 17:00:00,EV007,Highway Exit,Fast,37,1256.11,16.52,20752.2,82.22
2025-02-26 18:00:00,EV007,Highway Exit,Fast,32,687.97,15.41,10598.93,71.11
2025-02-26 19:00:00,EV007,Highway Exit,Fast,39,717.89,12.34,8858.0,86.67
2025-02-26 20:00:00,EV007,Highway Exit,Fast,43,926.58,15.75,14591.14,95.56
2025-02-26 21:00:00,EV007,Highway Exit,Fast,37,1086.5,12.99,14118.44,82.22
2025-02-26 22:00:00,EV007,Highway Exit,Fast,13,256.38,16.71,4283.79,28.89
2025-02-26 23:00:00,EV007,Highway Exit,Fast,18,513.98,14.21,7301.71,40.0
2025-02-27 00:00:00,EV007,Highway Exit,Fast,14,404.69,15.96,6460.24,31.11
2025-02-27 01:00:00,EV007,Highway Exit,Fast,17,422.71,16.68,7049.93,37.78
2025-02-27 02:00:00,EV007,Highway Exit,Fast,16,279.78,13.34,3733.06,35.56
2025-02-27 03:00:00,EV007,Highway Exit,Fast,20,588.34,13.59,7993.4,44.44
2025-02-27 04:00:00,EV007,Highway Exit,Fast,19,601.28,17.39,10455.4,42.22
2025-02-27 05:00:00,EV007,Highway Exit,Fast,18,431.95,17.72,7652.37,40.0
2025-02-27 06:00:00,EV007,Highway Exit,Fast,16,298.92,12.11,3620.46,35.56
2025-02-27 07:00:00,EV007,Highway Exit,Fast,42,989.25,14.64,14486.89,93.33
2025-02-27 08:00:00,EV007,Highway Exit,Fast,41,1102.39,16.82,18537.85,91.11
2025-02-27 09:00:00,EV007,Highway Exit,Fast,39,1155.12,17.51,20225.19,86.67
2025-02-27 10:00:00,EV007,Highway Exit,Fast,45,812.37,12.04,9777.92,100.0
2025-02-27 11:00:00,EV007,Highway Exit,Fast,7,232.91,16.72,3893.45,15.56
2025-02-27 12:00:00,EV007,Highway Exit,Fast,11,369.87,12.84,4747.51,24.44
2025-02-27 13:00:00,EV007,Highway Exit,Fast,19,548.24,13.37,7331.54,42.22
2025-02-27 14:00:00,EV007,Highway Exit,Fast,13,250.9,15.22,3819.86,28.89
2025-02-27 15:00:00,EV007,Highway Exit,Fast,19,567.35,17.98,10198.97,42.22
2025-02-27 16:00:00,EV007,Highway Exit,Fast,17,502.13,15.27,7668.82,37.78
2025-02-27 17:00:00,EV007,Highway Exit,Fast,41,1152.77,13.56,15628.25,91.11
2025-02-27 18:00:00,EV007,Highway Exit,Fast,35,931.58,17.75,16532.3,77.78
2025-02-27 19:00:00,EV007,Highway Exit,Fast,36,1155.5,12.06,13940.26,80.0
2025-02-27 20:00:00,EV007,Highway Exit,Fast,35,1208.29,12.6,15221.73,77.78
2025-02-27 21:00:00,EV007,Highway Exit,Fast,42,1026.53,15.16,15561.05,93.33
2025-02-27 22:00:00,EV007,Highway Exit,Fast,15,360.75,14.49,5227.25,33.33
2025-02-27 23:00:00,EV007,Highway Exit,Fast,18,385.68,14.01,5403.1,40.0
2025-02-28 00:00:00,EV007,Highway Exit,Fast,18,379.6,15.72,5966.76,40.0
2025-02-28 01:00:00,EV007,Highway Exit,Fast,18,530.45,15.14,8028.91,40.0
2025-02-28 02:00:00,EV007,Highway Exit,Fast,16,348.86,17.08,5960.09,35.56
2025-02-28 03:00:00,EV007,Highway Exit,Fast,20,529.53,15.51,8213.61,44.44
2025-02-28 04:00:00,EV007,Highway Exit,Fast,17,361.21,14.58,5266.61,37.78
2025-02-28 05:00:00,EV007,Highway Exit,Fast,19,422.2,13.1,5530.14,42.22
2025-02-28 06:00:00,EV007,Highway Exit,Fast,25,773.16,17.56,13576.27,55.56
2025-02-28 07:00:00,EV007,Highway Exit,Fast,47,1086.22,14.47,15713.1,100.0
2025-02-28 08:00:00,EV007,Highway Exit,Fast,46,894.34,12.4,11087.49,100.0
2025-02-28 09:00:00,EV007,Highway Exit,Fast,32,830.3,17.09,14188.24,71.11
2025-02-28 10:00:00,EV007,Highway Exit,Fast,35,877.82,13.37,11739.15,77.78
2025-02-28 11:00:00,EV007,Highway Exit,Fast,19,381.37,12.66,4827.92,42.22
2025-02-28 12:00:00,EV007,Highway Exit,Fast,17,460.92,12.46,5742.34,37.78
2025-02-28 13:00:00,EV007,Highway Exit,Fast,17,321.94,12.35,3975.5,37.78
2025-02-28 14:00:00,EV007,Highway Exit,Fast,21,689.54,17.58,12123.08,46.67
2025-02-28 15:00:00,EV007,Highway Exit,Fast,20,578.63,17.61,10188.99,44.44
2025-02-28 16:00:00,EV007,Highway Exit,Fast,24,731.8,17.61,12887.12,53.33
2025-02-28 17:00:00,EV007,Highway Exit,Fast,33,940.37,15.87,14926.5,73.33
2025-02-28 18:00:00,EV007,Highway Exit,Fast,36,1125.55,13.15,14805.67,80.0
2025-02-28 19:00:00,EV007,Highway Exit,Fast,45,1533.81,17.27,26485.45,100.0
2025-02-28 20:00:00,EV007,Highway Exit,Fast,30,915.15,14.39,13166.28,66.67
2025-02-28 21:00:00,EV007,Highway Exit,Fast,32,695.63,15.03,10452.16,71.11
2025-02-28 22:00:00,EV007,Highway Exit,Fast,18,404.32,17.72,7165.61,40.0
2025-02-28 23:00:00,EV007,Highway Exit,Fast,17,428.71,17.38,7451.44,37.78
2025-03-01 00:00:00,EV007,Highway Exit,Fast,10,194.83,17.76,3460.76,22.22
2025-03-01 01:00:00,EV007,Highway Exit,Fast,22,627.01,15.5,9717.92,48.89
2025-03-01 02:00:00,EV007,Highway Exit,Fast,13,459.34,16.02,7357.43,28.89
2025-03-01 03:00:00,EV007,Highway Exit,Fast,18,336.82,16.41,5527.7,40.0
2025-03-01 04:00:00,EV007,Highway Exit,Fast,15,389.05,14.31,5565.83,33.33
2025-03-01 05:00:00,EV007,Highway Exit,Fast,19,433.54,13.58,5889.28,42.22
2025-03-01 06:00:00,EV007,Highway Exit,Fast,15,434.0,13.65,5922.83,33.33
2025-03-01 07:00:00,EV007,Highway Exit,Fast,37,1069.88,15.5,16581.95,82.22
2025-03-01 08:00:00,EV007,Highway Exit,Fast,22,432.5,12.69,5487.63,48.89
2025-03-01 09:00:00,EV007,Highway Exit,Fast,25,880.84,13.01,11455.51,55.56
2025-03-01 10:00:00,EV007,Highway Exit,Fast,33,1021.05,12.16,12413.37,73.33
2025-03-01 11:00:00,EV007,Highway Exit,Fast,13,355.7,16.19,5757.34,28.89
2025-03-01 12:00:00,EV007,Highway Exit,Fast,14,429.51,16.4,7045.86,31.11
2025-03-01 13:00:00,EV007,Highway Exit,Fast,16,500.08,14.86,7430.83,35.56
2025-03-01 14:00:00,EV007,Highway Exit,Fast,15,531.99,15.87,8442.88,33.33
2025-03-01 15:00:00,EV007,Highway Exit,Fast,14,420.69,15.99,6725.82,31.11
2025-03-01 16:00:00,EV007,Highway Exit,Fast,16,358.37,16.68,5976.57,35.56
2025-03-01 17:00:00,EV007,Highway Exit,Fast,31,1024.39,12.91,13223.98,68.89
2025-03-01 18:00:00,EV007,Highway Exit,Fast,28,567.94,13.23,7512.39,62.22
2025-03-01 19:00:00,EV007,Highway Exit,Fast,35,957.12,12.73,12188.57,77.78
2025-03-01 20:00:00,EV007,Highway Exit,Fast,28,631.57,12.45,7861.05,62.22
2025-03-01 21:00:00,EV007,Highway Exit,Fast,37,910.63,17.33,15778.92,82.22
2025-03-01 22:00:00,EV007,Highway Exit,Fast,15,278.39,15.25,4244.53,33.33
2025-03-01 23:00:00,EV007,Highway Exit,Fast,17,331.32,14.15,4687.91,37.78
2025-03-02 00:00:00,EV007,Highway Exit,Fast,14,319.58,17.78,5681.67,31.11
2025-03-02 01:00:00,EV007,Highway Exit,Fast,11,312.52,12.3,3844.79,24.44
2025-03-02 02:00:00,EV007,Highway Exit,Fast,12,279.79,13.24,3704.62,26.67
2025-03-02 03:00:00,EV007,Highway Exit,Fast,17,509.04,14.97,7621.38,37.78
2025-03-02 04:00:00,EV007,Highway Exit,Fast,15,404.47,17.19,6954.34,33.33
2025-03-02 05:00:00,EV007,Highway Exit,Fast,21,630.44,15.62,9844.82,46.67
2025-03-02 06:00:00,EV007,Highway Exit,Fast,17,406.76,17.61,7163.56,37.78
2025-03-02 07:00:00,EV007,Highway Exit,Fast,21,589.39,15.9,9371.33,46.67
2025-03-02 08:00:00,EV007,Highway Exit,Fast,28,839.85,16.45,13815.15,62.22
2025-03-02 09:00:00,EV007,Highway Exit,Fast,30,761.32,14.19,10804.3,66.67
2025-03-02 10:00:00,EV007,Highway Exit,Fast,26,797.13,16.09,12828.84,57.78
2025-03-02 11:00:00,EV007,Highway Exit,Fast,12,412.16,13.55,5582.86,26.67
2025-03-02 12:00:00,EV007,Highway Exit,Fast,17,360.19,15.45,5563.47,37.78
2025-03-02 13:00:00,EV007,Highway Exit,Fast,18,363.86,13.57,4939.08,40.0
2025-03-02 14:00:00,EV007,Highway Exit,Fast,13,247.31,13.41,3317.46,28.89
2025-03-02 15:00:00,EV007,Highway Exit,Fast,15,400.03,14.35,5739.87,33.33
2025-03-02 16:00:00,EV007,Highway Exit,Fast,12,321.89,14.17,4561.38,26.67
2025-03-02 17:00:00,EV007,Highway Exit,Fast,38,881.71,17.76,15655.82,84.44
2025-03-02 18:00:00,EV007,Highway Exit,Fast,29,519.2,14.63,7598.42,64.44
2025-03-02 19:00:00,EV007,Highway Exit,Fast,35,659.01,14.21,9365.36,77.78
2025-03-02 20:00:00,EV007,Highway Exit,Fast,36,1051.87,16.67,17530.71,80.0
2025-03-02 21:00:00,EV007,Highway Exit,Fast,44,1229.07,12.81,15746.99,97.78
2025-03-02 22:00:00,EV007,Highway Exit,Fast,15,350.06,13.15,4601.54,33.33
2025-03-02 23:00:00,EV007,Highway Exit,Fast,16,336.17,14.86,4994.81,35.56
2025-03-03 00:00:00,EV007,Highway Exit,Fast,17,450.52,14.27,6430.56,37.78
2025-03-03 01:00:00,EV007,Highway Exit,Fast,17,435.48,13.59,5917.72,37.78
2025-03-03 02:00:00,EV007,Highway Exit,Fast,21,622.44,12.65,7872.37,46.67
2025-03-03 03:00:00,EV007,Highway Exit,Fast,17,503.87,16.8,8465.33,37.78
2025-03-03 04:00:00,EV007,Highway Exit,Fast,15,351.85,16.12,5672.36,33.33
2025-03-03 05:00:00,EV007,Highway Exit,Fast,14,497.47,12.79,6360.56,31.11
2025-03-03 06:00:00,EV007,Highway Exit,Fast,17,460.62,13.37,6159.15,37.78
2025-03-03 07:00:00,EV007,Highway Exit,Fast,31,682.21,16.27,11099.26,68.89
2025-03-03 08:00:00,EV007,Highway Exit,Fast,29,724.75,15.02,10883.36,64.44
2025-03-03 09:00:00,EV007,Highway Exit,Fast,31,579.69,15.72,9114.09,68.89
2025-03-03 10:00:00,EV007,Highway Exit,Fast,32,979.87,14.48,14185.16,71.11
2025-03-03 11:00:00,EV007,Highway Exit,Fast,11,292.81,15.49,4534.49,24.44
2025-03-03 12:00:00,EV007,Highway Exit,Fast,10,225.64,17.05,3846.65,22.22
2025-03-03 13:00:00,EV007,Highway Exit,Fast,16,443.67,13.32,5908.84,35.56
2025-03-03 14:00:00,EV007,Highway Exit,Fast,20,575.43,12.69,7300.72,44.44
2025-03-03 15:00:00,EV007,Highway Exit,Fast,15,254.42,16.04,4081.46,33.33
2025-03-03 16:00:00,EV007,Highway Exit,Fast,19,658.91,12.89,8492.14,42.22
2025-03-03 17:00:00,EV007,Highway Exit,Fast,36,952.05,15.91,15148.43,80.0
2025-03-03 18:00:00,EV007,Highway Exit,Fast,38,1252.37,14.66,18365.78,84.44
2025-03-03 19:00:00,EV007,Highway Exit,Fast,42,762.89,14.4,10985.7,93.33
2025-03-03 20:00:00,EV007,Highway Exit,Fast,36,927.22,14.71,13642.03,80.0
2025-03-03 21:00:00,EV007,Highway Exit,Fast,32,977.24,14.1,13776.57,71.11
2025-03-03 22:00:00,EV007,Highway Exit,Fast,18,481.66,14.14,6808.99,40.0
2025-03-03 23:00:00,EV007,Highway Exit,Fast,13,314.68,12.04,3790.24,28.89
2025-03-04 00:00:00,EV007,Highway Exit,Fast,14,349.48,16.15,5642.95,31.11
2025-03-04 01:00:00,EV007,Highway Exit,Fast,18,554.49,17.97,9962.82,40.0
2025-03-04 02:00:00,EV007,Highway Exit,Fast,24,503.4,14.18,7135.86,53.33
2025-03-04 03:00:00,EV007,Highway Exit,Fast,23,602.34,13.77,8292.86,51.11
2025-03-04 04:00:00,EV007,Highway Exit,Fast,24,775.66,15.41,11950.39,53.33
2025-03-04 05:00:00,EV007,Highway Exit,Fast,21,478.53,12.86,6153.37,46.67
2025-03-04 06:00:00,EV007,Highway Exit,Fast,17,436.29,13.91,6067.69,37.78
2025-03-04 07:00:00,EV007,Highway Exit,Fast,40,868.9,15.21,13213.65,88.89
2025-03-04 08:00:00,EV007,Highway Exit,Fast,44,1026.13,14.35,14722.71,97.78
2025-03-04 09:00:00,EV007,Highway Exit,Fast,38,1037.52,14.92,15480.83,84.44
2025-03-04 10:00:00,EV007,Highway Exit,Fast,35,796.12,17.5,13933.97,77.78
2025-03-04 11:00:00,EV007,Highway Exit,Fast,12,316.78,15.01,4755.17,26.67
2025-03-04 12:00:00,EV007,Highway Exit,Fast,16,487.44,14.78,7205.49,35.56
2025-03-04 13:00:00,EV007,Highway Exit,Fast,11,272.48,13.06,3558.63,24.44
2025-03-04 14:00:00,EV007,Highway Exit,Fast,14,278.88,15.55,4337.15,31.11
2025-03-04 15:00:00,EV007,Highway Exit,Fast,18,418.98,14.47,6063.22,40.0
2025-03-04 16:00:00,EV007,Highway Exit,Fast,15,369.0,17.1,6309.18,33.33
2025-03-04 17:00:00,EV007,Highway Exit,Fast,55,1296.58,14.62,18952.83,100.0
2025-03-04 18:00:00,EV007,Highway Exit,Fast,35,762.92,17.43,13299.7,77.78
2025-03-04 19:00:00,EV007,Highway Exit,Fast,39,1253.43,14.09,17666.8,86.67
2025-03-04 20:00:00,EV007,Highway Exit,Fast,47,973.09,15.85,15419.4,100.0
2025-03-04 21:00:00,EV007,Highway Exit,Fast,33,722.82,17.54,12679.06,73.33
2025-03-04 22:00:00,EV007,Highway Exit,Fast,18,474.72,14.46,6864.83,40.0
2025-03-04 23:00:00,EV007,Highway Exit,Fast,19,525.91,17.8,9359.76,42.22
2025-03-05 00:00:00,EV007,Highway Exit,Fast,15,506.73,12.99,6580.05,33.33
2025-03-05 01:00:00,EV007,Highway Exit,Fast,20,571.92,13.39,7657.63,44.44
2025-03-05 02:00:00,EV007,Highway Exit,Fast,19,391.49,15.3,5988.98,42.22
2025-03-05 03:00:00,EV007,Highway Exit,Fast,23,457.43,15.39,7041.12,51.11
2025-03-05 04:00:00,EV007,Highway Exit,Fast,12,405.56,14.97,6071.19,26.67
2025-03-05 05:00:00,EV007,Highway Exit,Fast,7,212.23,15.06,3196.76,15.56
2025-03-05 06:00:00,EV007,Highway Exit,Fast,15,299.88,12.62,3785.41,33.33
2025-03-05 07:00:00,EV007,Highway Exit,Fast,35,1209.96,15.16,18346.42,77.78
2025-03-05 08:00:00,EV007,Highway Exit,Fast,38,1302.04,16.12,20992.26,84.44
2025-03-05 09:00:00,EV007,Highway Exit,Fast,39,1419.07,16.21,23002.5,86.67
2025-03-05 10:00:00,EV007,Highway Exit,Fast,40,962.42,17.3,16646.18,88.89
2025-03-05 11:00:00,EV007,Highway Exit,Fast,15,318.19,14.14,4497.85,33.33
2025-03-05 12:00:00,EV007,Highway Exit,Fast,14,415.45,17.71,7358.78,31.11
2025-03-05 13:00:00,EV007,Highway Exit,Fast,17,377.65,13.16,4968.4,37.78
2025-03-05 14:00:00,EV007,Highway Exit,Fast,12,262.99,15.26,4013.03,26.67
2025-03-05 15:00:00,EV007,Highway Exit,Fast,19,482.87,15.14,7311.15,42.22
2025-03-05 16:00:00,EV007,Highway Exit,Fast,19,346.75,15.2,5269.21,42.22
2025-03-05 17:00:00,EV007,Highway Exit,Fast,45,882.63,14.96,13205.69,100.0
2025-03-05 18:00:00,EV007,Highway Exit,Fast,58,1650.73,15.75,26000.33,100.0
2025-03-05 19:00:00,EV007,Highway Exit,Fast,40,1056.47,15.21,16069.63,88.89
2025-03-05 20:00:00,EV007,Highway Exit,Fast,40,1105.15,14.41,15929.83,88.89
2025-03-05 21:00:00,EV007,Highway Exit,Fast,46,1264.16,15.44,19523.85,100.0
2025-03-05 22:00:00,EV007,Highway Exit,Fast,27,484.25,15.15,7335.76,60.0
2025-03-05 23:00:00,EV007,Highway Exit,Fast,23,472.48,13.84,6540.52,51.11
2025-03-06 00:00:00,EV007,Highway Exit,Fast,24,454.11,15.68,7122.59,53.33
2025-03-06 01:00:00,EV007,Highway Exit,Fast,16,493.16,16.7,8237.99,35.56
2025-03-06 02:00:00,EV007,Highway Exit,Fast,16,280.47,17.41,4883.9,35.56
2025-03-06 03:00:00,EV007,Highway Exit,Fast,23,539.56,13.19,7117.99,51.11
2025-03-06 04:00:00,EV007,Highway Exit,Fast,17,495.03,14.26,7057.85,37.78
2025-03-06 05:00:00,EV007,Highway Exit,Fast,23,663.99,15.33,10181.28,51.11
2025-03-06 06:00:00,EV007,Highway Exit,Fast,15,484.12,17.39,8420.52,33.33
2025-03-06 07:00:00,EV007,Highway Exit,Fast,23,482.58,12.36,5966.73,51.11
2025-03-06 08:00:00,EV007,Highway Exit,Fast,33,1004.03,13.59,13648.55,73.33
2025-03-06 09:00:00,EV007,Highway Exit,Fast,34,787.77,16.39,12911.24,75.56
2025-03-06 10:00:00,EV007,Highway Exit,Fast,31,576.82,16.81,9698.15,68.89
2025-03-06 11:00:00,EV007,Highway Exit,Fast,14,433.17,13.92,6029.72,31.11
2025-03-06 12:00:00,EV007,Highway Exit,Fast,19,449.63,12.36,5559.04,42.22
2025-03-06 13:00:00,EV007,Highway Exit,Fast,16,387.58,13.36,5176.37,35.56
2025-03-06 14:00:00,EV007,Highway Exit,Fast,15,488.67,13.4,6548.48,33.33
2025-03-06 15:00:00,EV007,Highway Exit,Fast,25,517.5,13.9,7192.0,55.56
2025-03-06 16:00:00,EV007,Highway Exit,Fast,19,426.56,17.9,7637.25,42.22
2025-03-06 17:00:00,EV007,Highway Exit,Fast,37,760.22,13.53,10284.8,82.22
2025-03-06 18:00:00,EV007,Highway Exit,Fast,33,1207.41,17.99,21724.01,73.33
2025-03-06 19:00:00,EV007,Highway Exit,Fast,44,1048.79,14.3,15002.02,97.78
2025-03-06 20:00:00,EV007,Highway Exit,Fast,39,1053.54,15.99,16848.32,86.67
2025-03-06 21:00:00,EV007,Highway Exit,Fast,36,1143.1,14.27,16309.84,80.0
2025-03-06 22:00:00,EV007,Highway Exit,Fast,18,593.66,17.94,10648.93,40.0
2025-03-06 23:00:00,EV007,Highway Exit,Fast,14,373.4,14.46,5398.12,31.11
2025-03-07 00:00:00,EV007,Highway Exit,Fast,12,376.09,17.99,6767.71,26.67
2025-03-07 01:00:00,EV007,Highway Exit,Fast,20,418.94,16.02,6711.78,44.44
2025-03-07 02:00:00,EV007,Highway Exit,Fast,13,457.56,17.91,8193.8,28.89
2025-03-07 03:00:00,EV007,Highway Exit,Fast,20,397.34,15.0,5959.81,44.44
2025-03-07 04:00:00,EV007,Highway Exit,Fast,19,535.94,12.68,6798.1,42.22
2025-03-07 05:00:00,EV007,Highway Exit,Fast,21,589.93,17.8,10502.89,46.67
2025-03-07 06:00:00,EV007,Highway Exit,Fast,21,694.94,16.54,11494.94,46.67
2025-03-07 07:00:00,EV007,Highway Exit,Fast,34,1252.83,16.77,21010.24,75.56
2025-03-07 08:00:00,EV007,Highway Exit,Fast,32,608.02,16.31,9918.15,71.11
2025-03-07 09:00:00,EV007,Highway Exit,Fast,43,1327.48,13.69,18170.95,95.56
2025-03-07 10:00:00,EV007,Highway Exit,Fast,26,568.57,13.57,7717.02,57.78
2025-03-07 11:00:00,EV007,Highway Exit,Fast,21,668.85,16.34,10926.59,46.67
2025-03-07 12:00:00,EV007,Highway Exit,Fast,22,526.33,13.35,7024.68,48.89
2025-03-07 13:00:00,EV007,Highway Exit,Fast,26,711.03,14.43,10257.49,57.78
2025-03-07 14:00:00,EV007,Highway Exit,Fast,18,526.75,15.86,8351.82,40.0
2025-03-07 15:00:00,EV007,Highway Exit,Fast,22,530.24,12.44,6594.96,48.89
2025-03-07 16:00:00,EV007,Highway Exit,Fast,18,453.79,17.68,8021.32,40.0
2025-03-07 17:00:00,EV007,Highway Exit,Fast,44,1341.35,15.57,20880.75,97.78
2025-03-07 18:00:00,EV007,Highway Exit,Fast,48,1436.2,14.68,21076.92,100.0
2025-03-07 19:00:00,EV007,Highway Exit,Fast,35,1032.11,15.68,16186.76,77.78
2025-03-07 20:00:00,EV007,Highway Exit,Fast,45,1091.23,17.4,18987.34,100.0
2025-03-07 21:00:00,EV007,Highway Exit,Fast,41,1205.88,17.15,20684.44,91.11
2025-03-07 22:00:00,EV007,Highway Exit,Fast,17,392.22,14.08,5521.65,37.78
2025-03-07 23:00:00,EV007,Highway Exit,Fast,17,544.55,14.56,7927.02,37.78
2025-03-08 00:00:00,EV007,Highway Exit,Fast,13,396.76,16.9,6706.53,28.89
2025-03-08 01:00:00,EV007,Highway Exit,Fast,15,472.81,12.89,6094.66,33.33
2025-03-08 02:00:00,EV007,Highway Exit,Fast,15,372.85,13.33,4969.65,33.33
2025-03-08 03:00:00,EV007,Highway Exit,Fast,14,331.28,17.86,5917.5,31.11
2025-03-08 04:00:00,EV007,Highway Exit,Fast,16,493.14,14.14,6973.39,35.56
2025-03-08 05:00:00,EV007,Highway Exit,Fast,15,373.15,15.19,5669.68,33.33
2025-03-08 06:00:00,EV007,Highway Exit,Fast,18,583.39,13.26,7735.34,40.0
2025-03-08 07:00:00,EV007,Highway Exit,Fast,34,798.95,15.74,12575.33,75.56
2025-03-08 08:00:00,EV007,Highway Exit,Fast,27,470.36,13.64,6415.28,60.0
2025-03-08 09:00:00,EV007,Highway Exit,Fast,31,683.96,14.38,9833.98,68.89
2025-03-08 10:00:00,EV007,Highway Exit,Fast,33,937.65,13.87,13002.72,73.33
2025-03-08 11:00:00,EV007,Highway Exit,Fast,15,335.54,14.97,5021.66,33.33
2025-03-08 12:00:00,EV007,Highway Exit,Fast,12,221.35,16.56,3666.01,26.67
2025-03-08 13:00:00,EV007,Highway Exit,Fast,17,487.72,12.32,6008.88,37.78
2025-03-08 14:00:00,EV007,Highway Exit,Fast,15,320.71,15.86,5087.73,33.33
2025-03-08 15:00:00,EV007,Highway Exit,Fast,12,373.07,17.66,6587.26,26.67
2025-03-08 16:00:00,EV007,Highway Exit,Fast,11,335.68,13.31,4468.87,24.44
2025-03-08 17:00:00,EV007,Highway Exit,Fast,37,664.72,17.73,11782.42,82.22
2025-03-08 18:00:00,EV007,Highway Exit,Fast,34,755.65,16.84,12727.88,75.56
2025-03-08 19:00:00,EV007,Highway Exit,Fast,29,997.07,15.43,15383.0,64.44
2025-03-08 20:00:00,EV007,Highway Exit,Fast,31,832.2,12.26,10204.31,68.89
2025-03-08 21:00:00,EV007,Highway Exit,Fast,33,879.74,13.68,12037.67,73.33
2025-03-08 22:00:00,EV007,Highway Exit,Fast,14,297.92,16.75,4988.95,31.11
2025-03-08 23:00:00,EV007,Highway Exit,Fast,15,346.65,14.71,5099.47,33.33
2025-03-09 00:00:00,EV007,Highway Exit,Fast,13,384.22,17.25,6627.51,28.89
2025-03-09 01:00:00,EV007,Highway Exit,Fast,12,235.78,12.37,2916.77,26.67
2025-03-09 02:00:00,EV007,Highway Exit,Fast,12,403.99,17.72,7160.13,26.67
2025-03-09 03:00:00,EV007,Highway Exit,Fast,12,391.17,17.1,6688.85,26.67
2025-03-09 04:00:00,EV007,Highway Exit,Fast,10,231.99,16.16,3748.25,22.22
2025-03-09 05:00:00,EV007,Highway Exit,Fast,17,330.05,13.48,4449.66,37.78
2025-03-09 06:00:00,EV007,Highway Exit,Fast,18,508.33,12.65,6427.95,40.0
2025-03-09 07:00:00,EV007,Highway Exit,Fast,21,427.2,15.74,6724.98,46.67
2025-03-09 08:00:00,EV007,Highway Exit,Fast,20,581.34,15.12,8787.48,44.44
2025-03-09 09:00:00,EV007,Highway Exit,Fast,31,901.59,14.96,13490.27,68.89
2025-03-09 10:00:00,EV007,Highway Exit,Fast,34,1193.69,13.44,16048.29,75.56
2025-03-09 11:00:00,EV007,Highway Exit,Fast,11,219.67,15.15,3328.16,24.44
2025-03-09 12:00:00,EV007,Highway Exit,Fast,13,369.36,12.56,4640.82,28.89
2025-03-09 13:00:00,EV007,Highway Exit,Fast,14,254.91,16.26,4145.37,31.11
2025-03-09 14:00:00,EV007,Highway Exit,Fast,11,281.24,15.46,4347.04,24.44
2025-03-09 15:00:00,EV007,Highway Exit,Fast,15,407.22,12.62,5138.53,33.33
2025-03-09 16:00:00,EV007,Highway Exit,Fast,18,389.53,14.17,5519.11,40.0
2025-03-09 17:00:00,EV007,Highway Exit,Fast,33,1081.79,14.86,16078.42,73.33
2025-03-09 18:00:00,EV007,Highway Exit,Fast,28,786.75,16.67,13114.17,62.22
2025-03-09 19:00:00,EV007,Highway Exit,Fast,28,825.35,13.24,10929.38,62.22
2025-03-09 20:00:00,EV007,Highway Exit,Fast,32,995.84,14.55,14489.41,71.11
2025-03-09 21:00:00,EV007,Highway Exit,Fast,25,784.34,13.92,10919.69,55.56
2025-03-09 22:00:00,EV007,Highway Exit,Fast,16,279.58,13.84,3868.11,35.56
2025-03-09 23:00:00,EV007,Highway Exit,Fast,14,267.44,16.86,4508.1,31.11
2025-03-10 00:00:00,EV007,Highway Exit,Fast,18,358.78,16.1,5777.18,40.0
2025-03-10 01:00:00,EV007,Highway Exit,Fast,20,396.85,17.88,7094.18,44.44
2025-03-10 02:00:00,EV007,Highway Exit,Fast,18,355.79,14.29,5085.19,40.0
2025-03-10 03:00:00,EV007,Highway Exit,Fast,23,772.04,12.38,9557.95,51.11
2025-03-10 04:00:00,EV007,Highway Exit,Fast,13,369.26,12.95,4780.29,28.89
2025-03-10 05:00:00,EV007,Highway Exit,Fast,11,348.23,16.62,5787.15,24.44
2025-03-10 06:00:00,EV007,Highway Exit,Fast,21,567.77,16.54,9388.55,46.67
2025-03-10 07:00:00,EV007,Highway Exit,Fast,43,1236.63,12.99,16064.73,95.56
2025-03-10 08:00:00,EV007,Highway Exit,Fast,38,996.0,14.71,14650.46,84.44
2025-03-10 09:00:00,EV007,Highway Exit,Fast,43,1360.74,16.64,22639.44,95.56
2025-03-10 10:00:00,EV007,Highway Exit,Fast,31,847.84,17.37,14725.29,68.89
2025-03-10 11:00:00,EV007,Highway Exit,Fast,16,457.07,12.4,5668.38,35.56
2025-03-10 12:00:00,EV007,Highway Exit,Fast,18,526.84,16.27,8573.57,40.0
2025-03-10 13:00:00,EV007,Highway Exit,Fast,14,259.76,16.47,4278.61,31.11
2025-03-10 14:00:00,EV007,Highway Exit,Fast,17,523.42,14.22,7441.0,37.78
2025-03-10 15:00:00,EV007,Highway Exit,Fast,20,601.0,17.72,10649.18,44.44
2025-03-10 16:00:00,EV007,Highway Exit,Fast,13,312.94,16.26,5089.02,28.89
2025-03-10 17:00:00,EV007,Highway Exit,Fast,43,1285.94,17.98,23116.99,95.56
2025-03-10 18:00:00,EV007,Highway Exit,Fast,28,788.15,13.89,10944.54,62.22
